"filename", "language", "Docker", "YAML", "Ignore", "pip requirements", "Markdown", "Properties", "Shell Script", "JavaScript", "PostCSS", "HTML", "C", "CMake", "Python", "C++", "Ini", "Assembly", "PowerShell", "JSON", "comment", "blank", "total"
"d:\dptui\mm (1)\SDF\openhitls\crypto\gmac\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 33
"d:\dptui\mm (1)\SDF\openhitls\crypto\gmac\include\crypt_gmac.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 14, 16, 57
"d:\dptui\mm (1)\SDF\openhitls\crypto\gmac\src\gmac.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 14, 13, 94
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\common\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 7, 36
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\common\hbs_address.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 44, 9, 75
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\common\hbs_common.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 29, 15, 87
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\common\hbs_tree.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 30, 50, 366
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\common\hbs_tree.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 43, 13, 82
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\common\hbs_wots.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 63, 42, 331
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\common\hbs_wots.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 82, 20, 158
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\hss\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 7, 39
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\hss\src\hss_api.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 51, 34, 348
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\hss\src\hss_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 40, 13, 87
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\hss\src\hss_params.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 36, 15, 85
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\hss\src\hss_utils.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 29, 24, 122
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\hss\src\hss_verify.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 14, 44, 282
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\include\crypt_hss.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 111, 21, 168
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\include\crypt_slh_dsa.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 176, 25, 237
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\include\crypt_xmss.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 158, 21, 211
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\include\crypt_xmssmt.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 159, 21, 212
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\lms\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 7, 38
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\lms\src\lms_hash.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 94, 44, 364
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\lms\src\lms_hash.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 38, 11, 77
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\lms\src\lms_internal.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 20, 17, 106
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\lms\src\lms_ots.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 14, 16, 90
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\lms\src\lms_params.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 20, 21, 109
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\lms\src\lms_verify.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 14, 55, 347
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 7, 41
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\src\slh_dsa_address.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 30, 32, 211
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\src\slh_dsa_core.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 792, 0, 0, 0, 0, 0, 0, 0, 29, 61, 882
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\src\slh_dsa_fors.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 15, 24, 210
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\src\slh_dsa_fors.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 56, 10, 87
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\src\slh_dsa_hash.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 462, 0, 0, 0, 0, 0, 0, 0, 21, 49, 532
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\src\slh_dsa_hash.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 35, 10, 61
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\src\slh_dsa_hypertree.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 14, 8, 58
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\src\slh_dsa_hypertree.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 38, 8, 64
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\slh_dsa\src\slh_dsa_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 38, 20, 156
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 7, 34
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_address.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 18, 17, 112
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_address.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 61, 12, 104
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_bds.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 887, 0, 0, 0, 0, 0, 0, 0, 206, 94, 1187
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_bds.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 104, 34, 222
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_common.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 527, 0, 0, 0, 0, 0, 0, 0, 14, 43, 584
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_core.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 410, 0, 0, 0, 0, 0, 0, 0, 23, 52, 485
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_hash.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 55, 39, 298
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_hash.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 27, 8, 53
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 46, 44, 200
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_params.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 41, 15, 105
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmss_params.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 70, 27, 150
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmssmt_core.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 521, 0, 0, 0, 0, 0, 0, 0, 37, 55, 613
"d:\dptui\mm (1)\SDF\openhitls\crypto\hbs\xmss\src\xmssmt_params.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 31, 14, 129
"d:\dptui\mm (1)\SDF\openhitls\crypto\hkdf\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 33
"d:\dptui\mm (1)\SDF\openhitls\crypto\hkdf\include\crypt_hkdf.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 73, 16, 112
"d:\dptui\mm (1)\SDF\openhitls\crypto\hkdf\src\hkdf.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 16, 39, 463
"d:\dptui\mm (1)\SDF\openhitls\crypto\hmac\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 33
"d:\dptui\mm (1)\SDF\openhitls\crypto\hmac\include\crypt_hmac.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 14, 11, 60
"d:\dptui\mm (1)\SDF\openhitls\crypto\hmac\src\hmac.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 14, 33, 390
"d:\dptui\mm (1)\SDF\openhitls\crypto\hpke\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 33
"d:\dptui\mm (1)\SDF\openhitls\crypto\hpke\src\hpke.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1528, 0, 0, 0, 0, 0, 0, 0, 21, 285, 1834
"d:\dptui\mm (1)\SDF\openhitls\crypto\hybridkem\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 7, 38
"d:\dptui\mm (1)\SDF\openhitls\crypto\hybridkem\include\crypt_hybridkem.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 49, 16, 93
"d:\dptui\mm (1)\SDF\openhitls\crypto\hybridkem\src\crypt_hybridkem.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 448, 0, 0, 0, 0, 0, 0, 0, 21, 50, 519
"d:\dptui\mm (1)\SDF\openhitls\crypto\hybridkem\src\crypt_hybridkem_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 14, 4, 31
"d:\dptui\mm (1)\SDF\openhitls\crypto\include\crypt_arm.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 36, 49, 328
"d:\dptui\mm (1)\SDF\openhitls\crypto\include\crypt_cmvp_selftest.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 14, 51, 130
"d:\dptui\mm (1)\SDF\openhitls\crypto\include\crypt_local_types.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 48, 37, 419
"d:\dptui\mm (1)\SDF\openhitls\crypto\include\crypt_util_ctrl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 67, 14, 108
"d:\dptui\mm (1)\SDF\openhitls\crypto\include\crypt_util_rand.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 65, 15, 107
"d:\dptui\mm (1)\SDF\openhitls\crypto\include\crypt_utils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 0, 0, 0, 0, 138, 68, 581
"d:\dptui\mm (1)\SDF\openhitls\crypto\kdf\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 33
"d:\dptui\mm (1)\SDF\openhitls\crypto\kdf\include\crypt_kdf_tls12.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 74, 16, 113
"d:\dptui\mm (1)\SDF\openhitls\crypto\kdf\src\kdf_tls12.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 15, 26, 300
"d:\dptui\mm (1)\SDF\openhitls\crypto\mceliece\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 7, 34
"d:\dptui\mm (1)\SDF\openhitls\crypto\mceliece\include\crypt_mceliece.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 14, 9, 52
"d:\dptui\mm (1)\SDF\openhitls\crypto\mceliece\src\mceliece.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 915, 0, 0, 0, 0, 0, 0, 0, 49, 51, 1015
"d:\dptui\mm (1)\SDF\openhitls\crypto\mceliece\src\mceliece_controlbits.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 449, 0, 0, 0, 0, 0, 0, 0, 52, 46, 547
"d:\dptui\mm (1)\SDF\openhitls\crypto\mceliece\src\mceliece_enc_dec.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 37, 31, 360
"d:\dptui\mm (1)\SDF\openhitls\crypto\mceliece\src\mceliece_keygen.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 0, 45, 53, 591
"d:\dptui\mm (1)\SDF\openhitls\crypto\mceliece\src\mceliece_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 49, 56, 252
"d:\dptui\mm (1)\SDF\openhitls\crypto\mceliece\src\mceliece_poly.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 29, 30, 225
"d:\dptui\mm (1)\SDF\openhitls\crypto\md5\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 8, 40
"d:\dptui\mm (1)\SDF\openhitls\crypto\md5\include\crypt_md5.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 117, 21, 178
"d:\dptui\mm (1)\SDF\openhitls\crypto\md5\src\asm\md5_x86_64.S", "Assembly", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 0, 0, 0, 54, 393
"d:\dptui\mm (1)\SDF\openhitls\crypto\md5\src\md5.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 18, 36, 245
"d:\dptui\mm (1)\SDF\openhitls\crypto\md5\src\md5_core.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 14, 9, 37
"d:\dptui\mm (1)\SDF\openhitls\crypto\md5\src\noasm_md5.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 18, 24, 216
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 8, 48
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\include\crypt_mldsa.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 25, 22, 81
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\src\asm\ml_dsa_armv8.S", "Assembly", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2889, 0, 0, 0, 403, 3292
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\src\asm\ml_dsa_ntt_armv8.S", "Assembly", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 649, 0, 0, 0, 61, 710
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\src\asm_ml_dsa_ntt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 126, 12, 365
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\src\asm_ml_dsa_poly.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 571, 0, 0, 0, 0, 0, 0, 0, 39, 61, 671
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\src\ml_dsa.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 855, 0, 0, 0, 0, 0, 0, 0, 23, 62, 940
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\src\ml_dsa_core.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1018, 0, 0, 0, 0, 0, 0, 0, 114, 84, 1216
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\src\ml_dsa_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 21, 22, 147
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\src\ml_dsa_ntt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 22, 6, 125
"d:\dptui\mm (1)\SDF\openhitls\crypto\mldsa\src\ml_dsa_poly.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 48, 35, 363
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 8, 44
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\include\crypt_mlkem.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 25, 24, 84
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\asm\ml_kem_basemul_armv8.S", "Assembly", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1988, 0, 0, 0, 329, 2317
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\asm\ml_kem_ntt_armv8.S", "Assembly", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1908, 0, 0, 0, 270, 2178
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\asm\ml_kem_poly_armv8.S", "Assembly", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1966, 0, 0, 0, 191, 2157
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\asm_ml_kem_ntt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 106, 8, 214
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\asm_ml_kem_poly.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 433, 0, 0, 0, 0, 0, 0, 0, 51, 55, 539
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\ml_kem.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 749, 0, 0, 0, 0, 0, 0, 0, 79, 54, 882
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\ml_kem_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 21, 26, 145
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\ml_kem_ntt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 14, 7, 80
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\ml_kem_pke.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 469, 0, 0, 0, 0, 0, 0, 0, 58, 52, 579
"d:\dptui\mm (1)\SDF\openhitls\crypto\mlkem\src\ml_kem_poly.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 390, 0, 0, 0, 0, 0, 0, 0, 43, 41, 474
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 12, 151
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 14, 12, 78
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_aes_wrap.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 14, 23, 83
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_cbc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 17, 12, 62
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_ccm.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 16, 17, 80
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_cfb.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 17, 14, 75
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_chacha20poly1305.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 14, 15, 79
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_ctr.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 17, 14, 61
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_ecb.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 17, 11, 61
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_gcm.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 17, 21, 105
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_hctr.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 15, 8, 51
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_ofb.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 16, 15, 60
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\include\crypt_modes_xts.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 16, 19, 85
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\src\asm\aes128_gcm_aarch64.S", "Assembly", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 329, 0, 0, 0, 47, 376
"d:\dptui\mm (1)\SDF\openhitls\crypto\modes\src\asm\aes192_gcm_aarch64.S", "Assembly", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 0, 0, 0, 32, 373
